,tag,tag_conf,city,review,RudeService,OrderProblem,Filthy,SlowService,BadFood,ScaryMcDs,MissingFood,Cost,na,BinaryLabel,topic,Most_Likely_Topic,Most_Likely_Topic_Names
1023,"['SlowService', 'RudeService']","['1.0', '0.6562']",New York,mcdo notdoit wtf way corporate pay attention go location p sunday night everything two block close try mc donald three people line full staff work kitchen minutes late reach counter listen big drama queen bend managers ear boyfriend get waste last night food take another minutes come century soda dispenser everything convert never eat mcd starve good gray hairs,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10010000,2,3,wait minutes line
1024,['BadFood'],['1'],New York,find f king bug burger,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00001000,14,8,take fry mcwrap
1025,"['RudeService', 'SlowService', 'OrderProblem']","['1.0', '0.6725', '0.6725']",New York,normally rush post yelp matter experience time mcdonald one age even mcdonald standards first walk group employees huddle front corner bsing manager check drama overnight staff seem pretty pointless mundane something discuss employees let alone customers ear shot girl front finish order move side naturally assume turn order first think saw even though clearly front think could dense begin order guess see wrap aforementioned payroll conversation finally able put order put two cents co workers almost forget fry order able catch time wait wait wait everyone work huddle corner talk payroll drama another customer walk catch pretty quickly time say welcome mcdonald worry service last interrupt order ask question two female coworkers come pick paychecks make comment let customer proceed wait wait phone ring proceed conversation put child hold take rest order wait minutes get hear co workers curse spanish bsing god know learning diet soda basically problem care elaborate diet soda know menu finally get food open bag order right medium fry fill half way spill bag see yelp right away would completely miss crucial point service expectations,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11010000,5,3,wait minutes line
1026,"['BadFood', 'Cost']","['1.0', '0.6571']",New York,mannnn step mcdonalds obviously healthy eat top priority put salt onto fry girl seriously fry taste like nothing like healthy something disgusting otherwise average mcd slightly high price since midtown oh yea trays wanna eat ketchup stand small ketchup paper cups gotta rip paper bag unleash packets ketchup hrmmm good drink food,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,00001001,10,9,place like would
1027,['BadFood'],['0.6667'],New York,shamrock shake seasonal shake milk mcdonald green food color throw design exploit another make holiday st patty day tell fake crap food color throw blend well part shake deep shade green rivers white intertwine light shade green first warn nothing natural drink proceed risk name yelp purchase shamrock shake review taste like first bad actually like melt andes mint cool throw shake quite taste like milkshake taste like chocolate mint melt good awhile reach halfway point disgust want part shake sure overkill shake general worth try bu nothing call home,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00001000,13,9,place like would
1028,['SlowService'],['0.6655'],New York,mcdonald ever many us elsewhere years one person ever take orders obviously cause large group people waiting waiting wait food matter time come every single time matter time day go need tighten game seriously,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00010000,3,1,mcdonald people time
1029,"['Filthy', 'Cost', 'SlowService']","['1.0', '1.0', '0.6939']",New York,help slow place dirty one table clean way eat quarter pounder small sandwich use bun stale fries half full stay away,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,00110001,14,7,one north avenue
1030,['RudeService'],['1'],New York,particular location need work customer service,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,5,11,service bad customer
1031,['RudeService'],['1'],New York,location numerous time handful time service good workers ghetto much customer service get elsewhere healthy stop go six months,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,2,11,service bad customer
1032,['SlowService'],['1'],New York,officially slow mcdonalds franchise globally quite third visit franchise last really like order food third world every stage one time break wait minutes start podcast finish hand burger mcdouble stand could see bottom burger sit bin good burger cooked hungry bother say anything time lets face dumb enough eat mcdonalds deserve bad service maybe food poison franchise give though p see spot guy sit prep table back watch tv last two time hope manager addional tip ask tv say yes kitchen staff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00010000,2,12,mcdonalds time always
1033,"['RudeService', 'OrderProblem', 'Filthy']","['1.0', '0.6264', '0.6264']",New York,bad mcdonald world customer service awful get order wrong time staff treat like favor dirty mop floor rush hour awful awful awful,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11100000,0,11,service bad customer
1034,"['OrderProblem', 'RudeService']","['1.0', '0.642']",New York,use come lunch lot work area last year random pitstop run home depot bloomie cash register system hot mess register row busy location almost always active one know whether stand big line small lines end big blob nowhere people easily pick food order paid pick counter bellow order number fight way back line claim order god help anyone find order wrong otherwise another mcdonald finally ditch long broken escalator favor traditional staircase plus every mcdonald location enter low expectations fine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000,10,0,order time wrong
1035,"['SlowService', 'RudeService']","['0.72', '0.66']",New York,would say bad mcdonalds ever time actually eat mcdonalds choose fastfood due rush therefore take close minutes get simple burger fries always hand back everyones food mine dont know maybe pretty girls always happen staff rude talk way much stop chat make food,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10010000,12,12,mcdonalds time always
1036,['RudeService'],['1'],New York,open hours right around corner hotel let say dude work graveyard shift friendly remember full name start c tell one would like super sized away completely go postal pleasure run twice entire stay say like mcdonald second encounter weirdest start like mouth something weird drink make sure something along line go shove chicken nuggets ass,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,14,6,go time back
1037,['RudeService'],['1'],New York,mcdonald bad customer service ever good thing open hours wife like hot fudge ice cream sundae customer service get bad past midnight,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,0,11,service bad customer
1038,['RudeService'],['1'],New York,impolite unfriendly staff morning shift bad experience,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,8,11,service bad customer
1039,['RudeService'],['1'],New York,normally need review mcdonalds one take fuck cake unprofessional place ever let clear wild animal even chola bronx deserve call like one two mammals would rather stick gun mouth eat location,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,9,7,one north avenue
1040,['ScaryMcDs'],['1'],New York,lunch friend weeks seem ok problem non costumers spend lot time see man take people trash eat pretty sure see people deal drugs friend decide meet,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00000100,11,9,place like would
1041,"['SlowService', 'OrderProblem']","['1.0', '0.6536']",New York,mcds certainly one good locations nyc still horrible line always seem long things occasionally go miss wrong order menu taste short yelp review ever,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01010000,14,7,one north avenue
1042,"['Filthy', 'ScaryMcDs']","['1.0', '0.688']",New York,take coupons food come quickly place order lunch time table need bite clean outside really get someone get panhandlers away annoy go ask change sometimes smell back food food might come quick exactly best temperature go way,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,00100100,8,4,food fast time
1043,['RudeService'],['1'],New York,really really bad customer service low expectations customer service thing employees location seriously girl ask order nod head rest chin register take second decide growl us say want thug ish tone cool,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,13,11,service bad customer
1044,['RudeService'],['1'],New York,thank yelp remind satisfy crave fry melty greasy cheese bread meat course mcd location make jump hoop get fat long lines rude staff long wait meal order paid avoid disorganization,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000,12,3,wait minutes line
1045,"['RudeService', 'OrderProblem']","['0.6909', '0.6909']",New York,mcdonalds blows relative already low initial expectations order something pay get something cheap instead owe money back instead get whole bunch attitude like really interrupt something much important cashier debate whether owe money back sure make hard believe per hour justified,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000,1,5,get right work
1046,['ScaryMcDs'],['0.6852'],New York,dollar atm always convenient mcdonalds always crowd bum drift away inside really anything good say besides,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00000100,15,12,mcdonalds time always
1047,['ScaryMcDs'],['1'],New York,sure else put homeless people ask money entrance inside seat area reason enough avoid place pretty disorganized chance fully aware get weird bit ketchup dispensers seat area give ketchup packets without asked kind like give burger fry go without bag,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00000100,10,9,place like would
1048,"['SlowService', 'RudeService']","['1.0', '1.0']",New York,almost year since first reviewer write rude staff mcdonalds regret say nothing changed fact get worse someone foursquare commented prepare wait line long time wait minutes line never moved never slow service mcdonalds never slow service manhattan never think would face mcdonalds manhattan new line open server deliberately ignore call spanish man wait another line less one minute avoid eye contact whole time get line behind chit chatted go get food instead let staff back another minutes time get front line welcome even smile order breakfast take money proceed take next two orders time course staff work snail pace get food hand bag receipt thank think complain manager look nameplate person serve manager hardly ever bad experience mcdonalds guess first everything get big mac fix penn station locations disaster one least take spanish lessons seem prerequisite treat like human,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10010000,13,3,wait minutes line
1049,['SlowService'],['0.6817'],New York,welcome become patently obvious within one minute enter particular mcdonald different way approach customer maybe come owner welcome may take order hello go ahead order ready welcome nothing else welcome aloud many time actually get turn indulge childhood treat finally make front line really rain umbrella close place work today cashier welcome silence cashier welcome places order cashier movement whatsoever silence finally slap key actually friendly dynamic awkward felt like away mcdonald long somehow lose part lingo fast food cashier customer service fast good mcdonald bad mcdonald one middle burger warm hot taste fine coke sharp bubbly fry little overdone mcdonald expectations one hit middle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00010000,14,1,mcdonald people time
1050,['BadFood'],['0.6591'],New York,think ronald pooped happy meal smell like dookie hamburglar steal shawty wtf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00001000,10,9,place like would
1051,"['SlowService', 'RudeService']","['1.0', '1.0']",New York,first location take forever come simple ice coffee asked splash cream sugar cashier look like heads realize diva request girl make coffee double check ask seriously workers think deserve sadly like mcdonald coffee way good starbucks simple request ask much good coffee horrible service plain ice coffee take minutes especially people ahead oh forget mention splash cream look like dump whole damn bottle looks like splash coffee see pic,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10010000,5,10,coffee burn ice
